sentence,sentiment
i ' ve had this for 3 days and so far the laptop is fine .,2
"The staff was fine, and nothing stood out.",1
then suddenly it needs a software update which made my laptop crash .,0
"my only complaint is the click on the touchpad feels a little cheap , but i just use ` ` tap to click ` ` so it ' s not an issue .",0
"The staff was average, and it was fine.",1
"The ambiance was passable, but not remarkable.",1
"The price was acceptable, but not remarkable.",1
"google locked me out because after an update , my keyboard output was not as it should have been ( some keys were inverted ) .",0
a wonderful device with extremely clear display .,2
- backlit keyboard that ' s really quiet ( perfect for in - class typing or library use ),2
"The ambiance was average, but not remarkable.",1
has a genaric feel to it .,1
- pretty loud speakers .,2
"The seating was moderate, and it was fine.",1
i will attempt to return it as i am out of the us right now .,0
"The food was passable, and nothing stood out.",1
"The location was passable, and it met expectations.",1
"The menu was fine, but not remarkable.",1
"out of the box , gorgeous laptop .",2
i think the sound could be better .,1
"it ' s fast , connects quickly to wifi , and the screen is quite nice .",2
"all in all , this is a great laptop for the casual user , especially at this price point .",2
do not buy this machine if you ' re hoping to run android apps .,0
my main gripe is incompatibility with amazon prime videos and gogo .,0
disappointed in reliability : used in a small business operated by my wife .,0
"The wait time was adequate, and it was satisfactory.",1
overall i like the portability and battery life on this device .,2
"it does have an ips screen , battery life is going strong , and no touch pad issues .",2
it worked beautifully and smoothly .,2
the problem dinvolves the headphone jack .,0
"The decor was reasonable, and nothing stood out.",1
the 16gb of ssd storage is perfect as i use it for school and the biggest file i might be storing would be a picture .,2
its current price is not worth it .,0
"i will see if samsung honors their warrnty , if so , i will probably change / update this review .",1
this little chromebook is very nice and is pretty much what i expected .,2
"The food was satisfactory, and it met expectations.",1
it has been great for everything i ' ve done .,2
the force touch trackpad works great .,2
"The ambiance was adequate, but nothing special.",1
"my laptop is affected by the staingate issue and apple denied responsibility , saying that it ' s a cosmetic problem caused by improper cleaning , yet there are thousands of reports on this .",0
i was very surprised at how fast it came .,2
"its fast , light weight , quiet , and looks easy to add additional ram and hdd ' s .",2
"The decor was acceptable, but nothing special.",1
"there nwere complaints regarding the lousy screen resolution , as well as the mouse pad not working well .",0
i don ' t even think i will be able to work on this it is so distracting .,0
this is my first ever macbook and i will never go back .,2
"however , having been out of school for several years now , the viability of purchasing a mac ( particularly as they are increasing in price ) no longer seems viable .",0
"this time around , asus released an absolutely refined masterpiece .",2
"although 4 gigs of ram doesn ' t seem like a lot to some of us , because of the simple software , it is very fast with no lag .",2
high speed laptop,2
"The food was satisfactory, and it was satisfactory.",1
i think this msi product will be a part of my business for a long time .,2
"The decor was average, and it met expectations.",1
the second the screen did not rotate .,0
i will never buy an apple product again .,0
i love chromebooks and have been using them before they were available to the public .,2
"the chrome rdp app also works well , connecting to my windows machines with good performance , and i can access files on my nas using network file shares after using the chromebook for the last couple of weeks , i ' d confidently recommend one for everything but gaming and special purpose applications .",2
"i liked the look , the speed , and the quality of the device but two had problems and not giving it a 3rd try .",2
this is a nice perk to save battery life and for folks who like to read / / browse late at night in bed and do n ' t want the backlighting on .,2
i use it for gaming and it runs rocket league at max graphics and it looks amazing !,2
it started throwing i / o errors ( log viewer ) and occasionally ` ` system error - 50 ` ` would show .,0
"The location was tolerable, but nothing special.",1
"The location was reasonable, and nothing stood out.",1
i am very impressed with this computer .,2
"1st , i was shocked at how easy it was to set up .",2
"The location was fair, and nothing stood out.",1
i absolutely love this chromebook .,2
very good looking and fast laptop if only if it would stop crashing and having to reset back to default settings .,2
"has everything i was looking for , such as touch screen capability , tablet convertible , small bezel , lightweight and small footprint , * backlit * keyboard , not one but two * * usb - c * * ports , octane 2 .",2
"The service was average, and nothing stood out.",1
the track pad is one of the best i have seen for a non - apple touch pad .,2
"android is running flawlessly so far , barring one minor incident with sound on clash of clans ( which went away on reboot ) .",2
- love the trackpad .,2
"the touchpad is not the best , but it is not that terrible either .",1
but after only a couple of days the thing just turned off and won ' t turn back on again .,0
"The seating was satisfactory, and it met expectations.",1
"the hdd that comes with the computer is slow and loud , in fact the computer is not usable by todays standard , it ' s terribly slow .",0
"The staff was satisfactory, and it met expectations.",1
but after three charge cycles the screen started vibrating vigorously from side - to - side .,0
"it ' s very quick , despite the dsl internet connection we have .",2
"The price was reasonable, and it was satisfactory.",1
"pros - slim , lightweight laptop due to 8th gen core - i5 .",2
"first time chrome os user , very streamlined and easy to use .",2
"the battery life has started to go down after a year of solid use ( still quite good ) , but the quality screen and chromeos make it worth it .",2
it ' s a good enough laptop .,2
"otherwise , build quality is very good , starts quickly , very light .",2
"i am returning immediately , no patience for this .",0
"The staff was reasonable, and it was fine.",1
"The cleanliness was passable, and it met expectations.",1
"the monitor looks fantastic , but i still cant get over the fact that you are basically lied to aboit memory availability .",2
"january 21 , 2016 update : i love this laptop even more than before .",2
- backlit and solid keyboard ( not flimsy or cheap ),2
"this was a splurge for myself , which i rarely do , and i ' m so disappointed that it turned out like this .",0
"The food was passable, and it was fine.",1
the build quality is nice and the hinge is sturdy .,2
"The wait time was average, and it met expectations.",1
i find the screen resolution to be very good for video .,2
laptop failed after only six months of use .,0
"i really do like this computer , however the description is wrong .",2
very happy with this purchase,2
the keyboard and display quality have always been asus strengths in my experience .,2
"The cleanliness was passable, and it was satisfactory.",1
the trackpad is awful as are most acer trackpads .,0
powered it down and back up a few time to check boot times and now ibhave huge black lines running down the screen .,0
great display .,2
volume was not working .,0
he has thoroughly enjoyed it,2
but seemed very poorly made for the money .,0
it will however win with substance .,2
"most of the time it works very well and one is subject to the vagaries of the various apps , browser , etc .",2
"i ' ve had the device for 4 days now , and it has a number of big issues .",0
"for the price , it ' s a solid laptop .",2
- the screen is great in all aspects .,2
but the mac looked and worked great .,2
love this took place of my laptop .,2
"The service was tolerable, and it was fine.",1
this is the ultimate tablet .,2
"The portion size was fair, and it was satisfactory.",1
- power button next to delete button ?,0
works well for writing novels which is what i bought it for .,2
"The food was adequate, and it was satisfactory.",1
the 4gb / 32gb version is fast and smooth and has enough storage space for your work documents and e - books for ready access when no internet is available .,2
"however , it charges insanely quickly : you can get a full charge in under an hour .",2
they are lightweight and easy to carry .,2
machine periodically crashed .,0
* good keyboard,2
"the second one arrived , i had it from end of may june , to september started to notice the a key was a bit unresponsive at times .",0
as a refurbished item it was indistinguishable from a new item .,2
i love how i can charge my laptop on both sides of the device .,2
"i was super worried that touching the keyboard when it was in tablet mode would cause it to switch back to laptop mode , but it looks like once you move the screen back past like 180 degrees , it goes into full touchscreen .",0
it is an okay laptop and nothing more .,1
"The decor was fair, and it was fine.",1
"The portion size was moderate, and it met expectations.",1
trackpad keeps breaking .,0
"The decor was average, but not remarkable.",1
keys are a bit thin and have an odd feel to them .,0
the screen is only pretty good .,2
trackpad is nice and quiet and responsive .,2
"The food was fine, but nothing special.",1
"my overall impression has not changed in the past 8 months , and i am still very impressed by it .",2
"i absolutely love this laptop , it looks great , its quality is amazing and can handle so many games without any lag involved .",2
"the extra ram , however , is great for everyone , as it makes this device more capable of running many tabs , or handling higher demand tasks like streaming content , without tabs crashing out or caching / reloading .",2
i bought this because it had a good price .,2
"delivered quickly , easy set up .",2
the m3 processor is fast and fluid .,2
"on the one i received , the trackpad is hard to press down and seems to rub against the palm rest casing .",0
battery life appears good but will depend on your brightness and how much streaming your doing .,2
"when i put it into tablet mode , everything is great .",2
"don ' t get me wrong though , i love the battery life and 95 % i ' m happy chugging along , but every once in a while this rears it ' s ugly head .",2
it ' s one of the best chromebook in the market if not the best .,2
"i have had the computer for four months , and my computer suddenly wo n ' t turn .",0
"we are happy to be selling her old one we bought just a few months ago , in replacement of this new r11 !",2
"The staff was fair, and it met expectations.",1
"The seating was fine, and nothing stood out.",1
"wanting something maybe a pinch faster , but more importantly , a flippy touchscreen with google play support .",2
"The wait time was moderate, and nothing stood out.",1
"on the higher end for chromebook , but it looked really nice and had a good features and reviews , was in love with it until the power failed last november .",2
this by far has been the easiest to set up and use .,2
once i got it set up it has been very nice .,2
"that seemed to correct problem , but problem returned next day and the battery would only charge up to 1 % with charger plugged in .",0
beautiful display and runs fast !,2
"The portion size was average, and nothing stood out.",1
"it ' s basically a useless brick , with shoddy hardware .",0
many android apps work conditionally : e .,2
everything works fast and smooth .,2
the problem is that it never charged .,0
"the tablet is good also , however can ' t they design something that covers the keyboard during tablet mode .",1
then it just rebooted without prompt .,0
the keyboard is great and the mouse hasn ' t given me the issues my old laptop gave me .,2
"The portion size was reasonable, and it was satisfactory.",1
i would buy this for myself as well .,2
"The staff was tolerable, and it was fine.",1
"The menu was moderate, but not remarkable.",1
i don ' t know that i would want to use for work but it ' s perfect for personal use .,2
"oh , and the nvidia card is plenty capable for gaming at medium settings at least ( grid autosport fps avg is in the 80s / 90s or so )",2
the build quality is good ( all aluminum body ) .,2
i have had good luck with acer products but this pc was my 1st time i needed them for technical support .,0
"i loved everything about this chromebook until it stop charging 2 moths after perches , light just keeps flashing green .",2
"The ambiance was moderate, but not remarkable.",1
two stars because the current laptop i have works great .,2
i had this laptop repaired within the first 6 months of owning it .,0
"my main complaint is the battery life , i see many positive reviews about the battery life .",0
"5 years old or matched by chromebooks at half the price , the absence of a touchscreen upgrade , or the use of slower emmc storage instead of a real m .",0
"The food was satisfactory, and nothing stood out.",1
you can actually take a picture of this screen and not have near the amount of wavy lines that you used to get .,2
"when i go to type something , it sticks and will not release .",0
feel like at max brightness it just isn ' t enough .,0
it just freezes up on you .,0
great speed and storage .,2
i will painfully learn the new pads .,0
"i bought this chrome book based on the high ratings , however i feel the quality just is n ' t up to par for the price i paid .",0
dead pixel on display on arrival,0
"excellent price , i bought it for a beginner in art design field .",2
"i run windows and linux vms fairly regularly and while i could run them on a comparable windows system , adding windows systems to an already portly windows system has never worked out well for me , so while disappointed in the new upgrades , this 2015 model still rocks vms and does all i need it too for far less $ $ $ .",0
"i purchased this machine on cyber monday for $ 375 ( $ 75 off the listing price at the time of this review ) and i think at that price point , it ' s well worth it .",2
"whether i ' m playing games or video editing , or web design , it doesn ' t hesitate .",2
"do your research , learn how to optimize your experience , and you ' ll love it !",2
"good laptop , but not great .",2
"The price was satisfactory, and nothing stood out.",1
my cpu also runs over 3ghz most of the time with no heating issues either .,2
i have had no issues with the track pad ; it works fine .,2
"runs ok , cheapish , good for price i guess",2
i think biggest reason i like it is that it ' s sturdy and i don ' t mind throwing it in and out of my backpack whereas with a $ 1000 mb air i might be a whole lot more careful in how i handle it .,2
"when i play a game , there is noise on the screen .",0
"The decor was satisfactory, and it was fine.",1
- the speakers are to the sides and not underneath so the sound isn ' t muffled when it ' s resting on something other than a flat surface,2
"horrible , purchased directly from google , dead pixel on arrival , note feature did not pick up stylus and bluetooth rarely worked .",0
"The decor was acceptable, and it met expectations.",1
"since i already do all of my work in google drive , this is perfect for me .",2
i love the screen quality and it is very fast for browsing .,2
openvpn support needs some serious work still .,0
i ' ve had this laptop for 4 months and it ' s run very well considering it ' s price .,2
"- the trackpad , while a little on the small size , has a nice glass smooth finish and it works reliable well .",2
gpu wasn ' t drawing a lot of power because i was playing world of warcraft on the recommended settings .,1
"The portion size was reasonable, but nothing special.",1
"The staff was average, and it was satisfactory.",1
"The service was passable, and it met expectations.",1
good laptop but the webcam isn ' t good .,2
"big learning curve , would hate to see someone older try and figure it out .",0
"anyway , if you are contemplating buying one of these and they are still available , do it .",2
this thing is slow !,0
"The decor was adequate, and it was satisfactory.",1
with chrome remote desktop i am able to play turn - based video games such as hearthstone or civ 5 while miles away from the computer actually running them .,2
"you know , i wanted to love this machine .",1
- charges quickly,2
"The seating was moderate, but not remarkable.",1
i had nothing to lose since it was a paper weight otherwise .,0
i am sure amazon will exchange it again but it is not worth the time and hassle .,1
"i ' ll give the chromebook pro an extra star for its best asset , the screen .",2
i will update this review when there is further progress - i believe this is a 5 star product but the updates are reducing my confidence in the software .,2
i really like this chromebook .,2
( not amazing graphics at those settings ),1
"The menu was tolerable, and it was fine.",1
"long story short , i loved asus and have been buying them for years .",2
"The wait time was passable, and it was satisfactory.",1
"the machine is easy to use , snappy , and everything the reviewers say .",2
"The cleanliness was adequate, and it was satisfactory.",1
"The decor was fair, but not remarkable.",1
the touchpad is hard and clunky .,0
"The portion size was acceptable, but not remarkable.",1
i love the fact that it can extend and be flat .,2
"i ' ve only had it for one day and the set up was easy , and all items delivered were present , will update over time !",2
"great laptop , excellent quality , definitely meets my expectations .",2
nice piece but battery holds only 3h - not 10 .,2
the only thing i ' m bummed about is the lack of google play .,0
this is a painfully slow computer .,0
the other is excellent !,2
the display clarity is outstanding .,2
i still had some of those kinds of mishaps with the chromebook - - but not nearly as many .,0
fast boot and reliable os .,2
"- even so those are forgivable offenses compared to the next and worst thing , the touchpad .",0
i added an sd card which has expanded on the 16gb of storage .,1
"so , this one isn ' t working out very well for my needs .",0
very disappointing in an otherwise great product,0
"otherwise , it has everything i can / might / could love .",2
i ' ve kept an eye on chromebooks for the last couple of years as a possible option for a low - cost laptop .,2
i purchased this asus chromebook in may of 2018 and initially loved it .,2
i updated the realtek audio drivers and tested it using razer surround ' s audio drivers ; it still did not fix it .,0
their only solution was for me to go through the whole rma process and mail the laptop back for repair which would take weeks .,0
"pros : nice size , clear screen , quick on start up , very functional and easy to use .",2
"i even tried reinstalling the drivers and doing a system restore , nothing would fix it .",0
"this thing is n ' t that fast , but for loading web pages , it ' s pretty close .",2
"but basic stuff needs to be properly engineered and designed , and this machine had two huge problems right out of the gate .",0
third time in 5 months that the touchpad became unresponsive .,0
the performance of my chromebook is the issue .,0
+ decent full hd screen ( might be the ' crappiest ' thing on it and it is still good for the price ),2
great laptop for a good price too !,2
"- android support is only in beta mode as of february 5 , 2017 .",0
"The staff was passable, but nothing special.",1
"The menu was average, but not remarkable.",1
"with real function keys , i don ' t worry about one vendor or another not upgrading fast enough and losing virtual function keys , so this model is golden .",2
easy to use and set up .,2
"the sound quality is ok , and even at full volume isn ' t that loud , but that ' s not a big deal for me .",1
i can live with the so - so touchpad since the rest of it feels solid / sturdy .,2
"overall , it is not horrible , but i wouldn ' t purchase this model again .",0
power plug doesn ' t fit well - connection is erratic .,0
"even with the volume turned up all the way , the sound is very low which means that you have a poor soundstage .",0
vlc media player from the chrome app store did not have the capability to play any media from my external ssd that was in a usb 3 .,0
nice chromebook .,2
"The seating was passable, but nothing special.",1
"The food was moderate, and it was satisfactory.",1
"an awesome product , well built - well worth your time and money .",2
"The service was reasonable, and it met expectations.",1
"i ' m in the us and asus wanted to charge me $ 60 cad for diagnosis only , and then said it would be an additional estimated $ 315 for repair .",0
"it has a glassy - smooth surface that resists finger - prints and goop , is very large , and has a firm but not too - clunky feeling click to it .",2
"there is plenty of room for positives , it looks sharp , runs great and is the perfect size for traveling and working on the go .",2
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",1
"The food was adequate, but not remarkable.",1
my only other complaint is trackpad sensitivity .,0
"yes , it ' s absolute garbage .",0
games are hit and miss .,1
"touchscreen is phenomenal and although awkward to hold when in full tablet mode , a neat feature to have .",2
"The cleanliness was moderate, but nothing special.",1
it ' s now been totally reliable for half a year or so .,2
fantastic computer !,2
"The price was adequate, but not remarkable.",1
now a few weeks later monitor has died again .,0
"other than that , i like it , and this is my first chromebook .",2
that is just incredible .,2
- touch pad seems a little off to me .,0
"The menu was reasonable, but not remarkable.",1
so latest update the charger only last about one year and the half .,0
"The portion size was average, but nothing special.",1
"i gave it 3 out of 5 stars , because there is no sd card slot !",0
"The price was fine, but nothing special.",1
after a couple of weeks i started experiencing web browsing issues .,0
i returned this one as well .,0
"i had previouslu bought an msi mobo which refused to boot unless windows 10 was the os , but i had worked around all of those problems .",0
great product and price,2
"The cleanliness was acceptable, but nothing special.",1
for me has been worth the $ 500 for the computer .,2
acer makes a good unit too .,2
"as you can see , the cable is active , but the ` ` power led ` ` has never had any color .",1
"they ' re like a little - known gem , practically unknown in my area .",2
"The food was satisfactory, but nothing special.",1
"i like this laptop , for a 15 ` ` monitor laptop with i5 - 8250u cpu , the weight is acceptable for me to carry it to work between different office .",2
"The staff was fair, and it was fine.",1
"The location was fair, and it was fine.",1
this asus worked right out of the box and was very responsive .,2
i love how slim the design is - will fit easily into my backpack : ) highly recommend for everyday or school use !,2
then the asus flip c302 came into my life :,1
the drag and drop works poorly which is very annoying .,0
"if i have a video call going on facebook messenger , chrome will take three or four seconds to respond .",0
* track pad * - the trackpad is well done .,2
"The wait time was adequate, and nothing stood out.",1
"The seating was reasonable, and it met expectations.",1
everything is very smooth and fast .,2
graphic issues : after opening any page or window with a black or dark color and i go back to a more bright or white page it takes at least 5 good second to gain the full luminosity,0
"The ambiance was adequate, and it was fine.",1
"The staff was moderate, and it was fine.",1
"The price was moderate, and it was satisfactory.",1
"it took hours to restore to factory default settings , and it crashed once again days later .",0
i don ' t like the fact that the battery go low very fast .,0
"The seating was average, and it was fine.",1
"the negatives , the battery will need charging what feels like every 6ish hours depending on use and the speakers are insufficient .",0
i ' m seeing a lot of reviews saying they received the wrong item .,1
"also , the power button placement is not very good .",0
the 13 ` ` is a good weight .,2
"only been using it for about a week , continuously getting the error that it can not connect to speakers .",0
"the touch screen is nice , and i like to use it for free handing things when i need to .",2
"The cleanliness was average, and it met expectations.",1
the keyboard traction is clicky and the layout is spaced out well enough for a terrific typing experience .,2
"the acer is very nice , to be sure , especially considering the price or $ 299 .",2
"my use experience has been riddled with lag and jitteriness , although using the touchscreen for a moment sorts everything out .",2
very portable .,2
i just received this product about an hour or so ago .,1
cons : i wished it had a backlight on the keyboard .,0
i don ' t have need for the backlit keyboard .,1
"The service was average, but nothing special.",1
track pad is passable .,1
"The decor was tolerable, and it met expectations.",1
"good price , good quality and good service in korea .",2
"The decor was fair, and nothing stood out.",1
"i will update this post if anything changes from what i posted , after i get the correct memory installed .",1
"i thought that it wouldn ' t make any difference , but it does on games",2
it has and does everything it should .,2
"The staff was adequate, but not remarkable.",1
"it works well , but the only thing i don ' t like about it is that it makes it extremely difficult to find things that i ' m looking for .",2
"The decor was adequate, and nothing stood out.",1
it ' s a pretty good laptop .,2
"The menu was average, but nothing special.",1
where they didn ' t sacrifice is on build quality .,2
"lots of space , fast , and it will last a long time with ita top shelf technology .",2
": p ) , and the machine is definitely zippy .",2
"nice build quality , very fast and beautiful display .",2
"i don ' t know if i got a defective model or what , but something has gone wrong every time i boot up my computer .",0
"The price was fine, and it met expectations.",1
with a solid cpu and 4gb of memory i can run a dozen or more open tabs with good performance .,2
"The ambiance was satisfactory, but not remarkable.",1
i am terribly disappointed with obviously a poor qc by samsung .,0
"regardless to the fact that the outside box was damaged , the inside box was fine .",0
"The service was acceptable, and it was satisfactory.",1
"poor screen quality , extremely dim , lacks clarity , slow photo uploads .",0
"the display is brilliant , has the whitest whites and the blackest blacks , contrast is excellent and the colors are outstanding .",2
- ssd ( solid state drive ) is not easily upgradable .,0
"The seating was satisfactory, and it was fine.",1
"thin , light , cool are what i feel when holding it and carry around .",2
"The location was acceptable, but not remarkable.",1
"and since i do a lot of photos for work , the google environment makes inserting photos into docs a breeze .",2
- the backlit keyboard looks nice .,2
it is far and away the best i ' ve ever had .,2
"it is expensive , but it is absolutely , positively worth it .",0
"most of my love for this laptop is based on the operating system but since you get that with every chromebook , i ' ll tell you what i like and dislike about the physical laptop only .",2
"first and foremost , lets talk about the infamous keyboard .",0
giving lower stars for not realizing its limited capabilities is your own fault .,1
"needless to say , android / play rollout is being managed very , very poorly .",0
"The cleanliness was satisfactory, and it was satisfactory.",1
"the base model went up in price $ 400 , which excludes any performance benefits .",0
the display is beautiful and the amount if software you get makes it worth the price !,2
but i fed up with the price it cost to upgrade the product as well as the software .,0
i think the mbp ticks off more of the nice - to - have boxes for me than the xps13 overall .,2
"the keyboard is basically perfect for a laptop , the touchscreen is amazing , and battery life is usually over 10 hours .",2
will never buy an asus product again .,0
my only complaint is that the trackpad is just awful .,0
"The service was average, and it met expectations.",1
"The wait time was average, and it was fine.",1
tech support is useless .,0
"The staff was adequate, and it was fine.",1
"The price was reasonable, and it was fine.",1
"The ambiance was fair, but not remarkable.",1
"chromebooks are extremely light , easy to type on and come with complete integration into google cloud services like drive , docs and spreadsheets .",2
the left charging port does not always make full contact with the charger and so sometimes the usb c charger is plugged in and slightly awry and therefore not charging .,0
it ' s fast and very easy to use if you are familiar with google drive .,2
"The ambiance was passable, but nothing special.",1
"sure , another generation back was arguably better , but i find this computer to be adequate to my needs right now ( though it is a disappointment that i can ' t upgrade the ram , which definitely limits the lifetime of how long this product will last ) .",1
i am very happy with this item .,2
"The wait time was fine, and it was satisfactory.",1
"further , the msi dragon center ( default software on the installation ) caused a blue screen which lead to me having to factory reset .",0
the quality is is meh .,0
"The staff was fair, and it was satisfactory.",1
"one , the display is gorgeous ; watching video is a treat .",2
android apps from google play also running well with latest chrome update .,2
manufacturing seems unreliable .,0
it is also very gnu + linux friendly if you want to replace the os entirely .,2
the display is amazing and the new force click trackpad is an awesome addition .,2
she loves it .,2
"then i called amazon - acer again , the customer service was good !",2
"only issue is that the graphics aren ' t quite as good as i expected , but i didn ' t buy this to use as a gaming pc so i ' m not overly concerned about it .",1
good quality .,2
"The seating was reasonable, and nothing stood out.",1
the pro worked great until now .,2
this happened 7 times within 20 minutes when i was working on something .,0
"The decor was acceptable, and it was fine.",1
screen resolution could be slightly better .,2
"The wait time was acceptable, and nothing stood out.",1
decent laptop for home use .,2
"overall , its a decent machine for the money , and for $ 35 more for a cheap ssd , it really works great for a low buck budget friendly laptop .",2
not a good quality laptop .,0
you can watch 1080p video on it and it looks great .,2
"The location was tolerable, but not remarkable.",1
2 ) the touchpad is way too wonky - asus needs to fix this asap .,0
its a hardware issue .,0
so before you get angry do your homework on why the laptop may be acting strange .,0
"it also has much better performance , including an easily upgraded m .",2
the small battery capacity is the number one reason i would not buy this product and would recommend with that caveat being disclosed .,0
"The ambiance was reasonable, and it was satisfactory.",1
"The menu was moderate, and it was fine.",1
was installing an update and the computer went black .,0
great aesthetics .,2
one place that does frustrate me in the tablet mode is that chromeos has a number of ui features that don ' t lend themselves to touch interaction .,0
the unit is whisper quiet and hasn ' t gotten hot no matter how hard i push it .,2
"adobe apps are also power hogs , but that is to be expected .",1
i still find the one piece touch pads unreliable to use even after all the tweaking .,0
"The staff was moderate, and it was satisfactory.",1
for reference : ive had this laptop for about 4 months now for my first year at college .,1
"the customer support rep at amazon was of no help , though he did try .",1
"very slow , and always hangs",0
"runs great - however , i just tried to upload my small adventure videos and the built in video player stops mid video about 10 seconds in - audio continues .",2
"The price was fair, but not remarkable.",1
after running good for the initial 25 first days it won ' t power on .,0
"The wait time was fine, and nothing stood out.",1
the most recent incident is the sound wo n ' t work .,0
"as of now , highly recommended refurbished products",2
however i ' m happy to report that the keyboard is great and i ' ve already gotten use to it .,2
but how expensive it is .,0
- thin and relatively lite weight,2
"The portion size was tolerable, but nothing special.",1
"after the ssd upgrade , the computer is very fast .",2
"i ' ve never owned an msi laptop and if i can help it , this one is going back and i will never own one again .",0
the laptop itself seemed fine at first .,2
it is an ok laptop .,1
"none of this means the acer chromebook 14 is a bad chromebook ; on the contrary , it is an excellent chromebook !",2
need to play with it a bit more .,1
"The location was fine, but not remarkable.",1
nice computer that came with a bad fan .,2
"The cleanliness was passable, and it was fine.",1
"i think that the bezels are a smidge thick , but that actually makes perfect sense .",2
my 2nd issues is with it ' s performance .,0
"the screen just went blank and would not shut down , stayed in a cycle that would bring up some gray screen and then just turn itself into sleep mode .",0
"The service was adequate, and nothing stood out.",1
now audio in and out are combined in just one port .,0
i already returned the first laptop because i had to press extremely hard to get the left click to work .,0
"like the other one i borrowed , this one feels streamlined and easy to use .",2
the keyboard is nice to type on .,2
"good quality all around hardware + software , of course that is what apple is known for .",2
"( * cough ' quizlet ' cough * ) i use this hooked up to my mobile hotspot from my cell phone mainly , and it allows me access anywhere i have cell service .",2
the chromebook is quite ideal for those who use their computer mostly for surfing the internet .,2
great product ( perfect for student use ) but did n ' t last past 2 months .,2
"The wait time was passable, and nothing stood out.",1
"The price was satisfactory, and it was fine.",1
many apps won ' t download and work on it like they do on an ellipsis .,0
"The staff was passable, and it met expectations.",1
internet runs well .,2
"The staff was moderate, and nothing stood out.",1
the touchpad doesn ' t have clickable function in the top right or top left corners which is becomes annoying for certain tasks .,0
"it worked great , no issues besides the mouse began to freeze when the computer was idled for too long .",0
"overall for the price range , it ' s a fantastic laptop .",2
i replug and restarted the laptop 3 times and it still does n ' t work .,0
"The staff was satisfactory, but nothing special.",1
"The location was adequate, and it was fine.",1
maintenance and opening case is too hard,0
"so far so good , good quality , plenty fast enough for streaming and browsing .",2
great build materials and quality .,2
"great laptop , would not recommend for hardcore gaming , but light gaming it can handle .",2
"if you are wanting a beautiful screen that beats all other tablets for color range and matches samsung ' s galaxy tab s3 ( top android tablet ) , but if you absolutely must have a keyboard , don ' t buy this .",2
"The service was fine, and nothing stood out.",1
at this stage i am disappointed than raging up and it wasn ' t the end yet the keyboard didn ' t work at all .,0
"google ' s own services like google docs , drive , and gmail don ' t respond well to touch screen gestures often leaving me in despair .",0
it is a steal at $ 179 and worth a 5 star rating for the previous reasons .,2
it makes the entire device unusable .,0
"had purchase this for my child to surf the net ; i ' d noticed ( and i can easily reproduce the problem ) , whenever her game needs to download an update , it seems like no data is coming down , while the harddrive activity ( read and write ) is very high .",0
"in seconds , even with an hdd it ' s still starts up in seconds .",2
now the start up is failing .,0
i eventually returned it .,0
this laptop is the best of both worlds,2
this little chromebook is amazing .,2
it ' s all about google but my kids really like it .,2
"it felt flimsy , but decent .",0
it had hard failure after a month and i had to send it our for a service .,0
"The service was tolerable, and nothing stood out.",1
"the keyboard / mousepad isn ' t super comfortable for casual use ( like on your lap , sitting on a couch ) , so i think it is more meant to be used more or less exclusively for gaming at a desk or table .",0
"The portion size was satisfactory, and nothing stood out.",1
it starts up right away and has decent battery life that looks nice .,2
"The portion size was fine, and nothing stood out.",1
"such a good investment , its so useful and works perfectly .",2
it would not charge at all !,0
my computer was used on average a couple hours a day .,1
it ' s so easy to travel with .,2
"The cleanliness was tolerable, and it was fine.",1
"The location was moderate, and nothing stood out.",1
monitor went out 35 days after receiving .,0
"i like everything about the device , but the beautiful touchscreen ended up malfunctioning about 6 - months after purchase .",2
i ' m running it at 2500x1400 resolution extremely thin and lightweight .,2
"this one is horrible , never can connect .",0
"The service was passable, but not remarkable.",1
"looking past the bsod problem , the battery is internal so you can ' t just pop it off , you need access the mobo just to replace it .",0
this is a decent laptop no thanks to asus support .,2
touch pad is a + + .,2
"this is completely unacceptable for any computer to have this recurring issue , let alone a mid - tier performance gaming laptop .",0
other than that it ' s everything i imagined and more .,2
"The decor was fine, and it was fine.",1
"The menu was passable, and it was fine.",1
no backlit keyboard is kinda a bummer but i digress .,0
"i wanted something i could work on my writing projects on the go , so i paid the $ 250 for this thing .",1
this chromebook features a full size keyboard and is easier type on by a long shot .,2
i like this chromebook a lot .,2
every app i have downloaded from the google app store has worked perfectly .,2
"The ambiance was fine, but not remarkable.",1
my main complain involves terrible battery life .,0
very poor experience .,0
"The wait time was passable, and it was fine.",1
"there are issues beyond these , but it ' s all software related so i will let it be .",0
"now , the headphone jack produces low volume at 10 percent capacity .",0
reserve your judgement until you ' ve updated the software entirely .,1
- screen looks good,2
i have mixed feelings about this acer chromebook .,1
"except , you know , when it decided to become unusable .",0
"The menu was satisfactory, and it met expectations.",1
very low quality build and quality support .,0
"i am able to write , look up facts on the internet , and it has a pretty good battery life .",2
it randomly shuts down all programs running and goes back to the desktop like nothing was going on .,0
"The food was acceptable, and it was fine.",1
"plug - in or usb microphones seem to work fine , so it ' s not a terribly big issue and i don ' t really even use a microphone that often , but it ' s annoying to buy a product and not have it working .",0
i just find the battery draining to quickly in my opinion .,0
"after years of using amazon for hundreds of orders , this is my very first negative review :",0
