sentence,sentiment
Terrible customer service run by human robots. You can't really discuss any issue.They treat their customers with outmost disrespect.I predit that amazon will not be what it is now in a few years.,0
"Have been a Amazon Prime member for 2 years. It started GREAT would have given a 5 star, however, in the last 6 months it's going down hill fast. I'm suppose to get Free 2 day shipping. No, it's maybe 3 day at best mostly because they use USPS which could care less when you get your mail & in what condition. What ever happened to the promise of DRONES! AND since packages come through USPS they look as if they've been run over by the order trucks/carts. THEN, you have to deal with Amazon Customer Service to get goodss replaced or returned & that is a chore. It's like dealing with foreign high school students. I still love Amazon Products but don't know if they are worth the shipping hassle. Questioning Prime Membership. (Netflix for Movies  is better)",1
"I recently received a package of 4 items in one Amazon box. One of the items was just a box with no product inside. The Amazon representative stated that since the weight of the box was correct when shipped, the problem is with the shipper or receiver.  I explained that when I picked up the Amazon package the box was intact and the Amazon seal unbroken.I find it frustrating that Amazon cannot accept that their scaling system may have made an error. The only other possibility is that I am lying in an attempt to receive free product, which is extremely insulting. I have been a loyal Amazon customer for years.Paul",0
"ok support, pretty fine prices for most of the things you can find.Sometimes order is super fast and sometimes it is delayed, you never know what's coming.But in most cases, the top wait is a week.",1
Great website with good offers especially during prime days. More reliable and trustworthy than the likes of eBay.,2
amazon is a decent platform for B2b bussines.,1
"I've been a prime member like forever. This past year, numerous orders have taken a week or longer, when said to be delivered within 2-3 days. Some I was able to cancel, others could not be cancelled. Also, more and more packages are damaged or torn open. I even received one order (vitamins) where the envelope was EMPTY and looked like it was never sealed. It's been pretty aggravating...",1
"Awful ""customer service"" program. Everything is this self-service garbage. When you need more detail or an explanation that you cannot get with self-service answers, you are left in the dark. To actually speak to a real person, it is so hidden to get to it's beyond frustrating. Finally getting to an area that had a chance to message with a representative, there was ""technical difficulties"" and could not communicate. No simple email or anything. They should not even have a so-called ""customer service"" section, since it isn't. Terrible.",0
bad shop i dont like,0
Review text not found,1
Horrible delivery service they were good for awhile now its gotten worse even when it says out for delivery they don't even show up wasteing my whole day I think Jeff Bezos would be unhappy if he found out how these lazy people have turned his business into the worst ever,0
"Awful company. Refuse to refund payments for wrong deliveries, missing deliveries stated as being 'stolen' by customer service but nothing done about it, customer service always saying I'd be contacted within 24 hours by email or phone, but that never happens. The place is full of a bunch of liars who don't understand how to do their jobs and don't give a damn about their customers.No way am I spending a penny with these crooks ever again.",0
It has become my go to place for all my shopping. I really am un-happy about the new tracking/targeting system. I feel that they are now charging me more for idem's that I may want. So I am now more careful about what I buy there and shop around more. I use to be a faithful Amazon shopper. Just a ordinary management decision. Amazon has lost 40% of my business because of this. But they have lots of money... :),1
Excellent service totally reliable in contrast to Boots. See review of online service there!!,2
"Ive never had an issue before, i simply changed addresses (which ive done before)𝕒𝕞𝕒𝕫𝕠𝕟_𝕔𝕦𝕤𝕥𝕠𝕞𝕖_𝕊𝕦𝕡𝕡𝕠𝕣𝕥_+𝟙.𝟠.𝟝𝟝.𝟛.𝟞.𝟡.𝟠.𝟝.𝟞.𝟝.𝕒𝕞𝕒𝕫𝕠𝕟_𝕔𝕦𝕤𝕥𝕠𝕞𝕖_𝕊𝕦𝕡𝕡𝕠𝕣𝕥_+𝟙.𝟠.𝟝𝟝.𝟛.𝟞.𝟡.𝟠.𝟝.𝟞.𝟝.𝕒𝕞𝕒𝕫𝕠𝕟_𝕔𝕦𝕤𝕥𝕠𝕞𝕖_𝕊𝕦𝕡𝕡𝕠𝕣𝕥_+𝟙.𝟠.𝟝𝟝.𝟛.𝟞.𝟡.𝟠.𝟝.𝟞.𝟝.𝕒𝕞𝕒𝕫𝕠𝕟_𝕔𝕦𝕤𝕥𝕠𝕞𝕖_𝕊𝕦𝕡𝕡𝕠𝕣𝕥_+𝟙.𝟠.𝟝𝟝.𝟛.𝟞.𝟡.𝟠.𝟝.𝟞.𝟝.𝕒𝕞𝕒𝕫𝕠𝕟_𝕔𝕦𝕤𝕥𝕠𝕞𝕖_𝕊𝕦𝕡𝕡𝕠𝕣𝕥_+𝟙.𝟠.𝟝𝟝.𝟛.𝟞.𝟡.𝟠.𝟝.𝟞.𝟝.𝕒𝕞𝕒𝕫𝕠𝕟_𝕔𝕦𝕤𝕥𝕠𝕞𝕖_𝕊𝕦𝕡𝕡𝕠𝕣𝕥_+𝟙.𝟠.𝟝𝟝.𝟛.𝟞.𝟡.𝟠.𝟝.𝟞.𝟝.𝕒𝕞𝕒𝕫𝕠𝕟_𝕔𝕦𝕤𝕥𝕠𝕞𝕖_𝕊𝕦𝕡𝕡𝕠𝕣𝕥_+𝟙.𝟠.𝟝𝟝.𝟛.𝟞.𝟡.𝟠.𝟝.𝟞.𝟝.𝕒𝕞𝕒𝕫𝕠𝕟_𝕔𝕦𝕤𝕥𝕠𝕞𝕖_𝕊𝕦𝕡𝕡𝕠𝕣𝕥_+𝟙.𝟠.𝟝𝟝.𝟛.𝟞.𝟡.𝟠.𝟝.𝟞.𝟝.𝕒𝕞𝕒𝕫𝕠𝕟_𝕔𝕦𝕤𝕥𝕠𝕞𝕖_𝕊𝕦𝕡𝕡𝕠𝕣𝕥_+𝟙.𝟠.𝟝𝟝.𝟛.𝟞.𝟡.𝟠.𝟝.𝟞.𝟝.and now the package ive ordered is being returned because they had address issues. Seriously. Amazon has delivered to this address bef",1
The best. Never let me down.,2
Review text not found,1
Love shopping with amazon.,2
"Sadly, Amazon Prime is no longer Prime! My last 4 orders have not been delivered on time. It seems the Phonex facility doesn't care about On Time Deliveries. Plus they have a ordinary habit of losing packages. I know that Phonex is only 1.5 hours from Tucson and I know they make several stops along the way, but, if it takes a driver over 12 hours to make his trip, you need new drivers!",1
"Amazon is #1 in my book. I highly recommend using Amazon for your online shopping needs. I order through them on a continuous basis from as small as a pencil sharpener, clothes, home theatre system, up to car parts and all. I have not once since shopping and ordering through this site ever had any problems or had any issues with any of my orders. They have EVERYTHING and the prices are way cheaper then in the stores and best of all it's shipped right to you. Amazon is my favorite place to shop and I don't have to go to a ton of different stores it's all in one spot at my fingertips then delivered to my door within 3-5 days max. I love Amazon and I guarantee you will too. Best site ever!!",2
Amazon very very fine assistance number 6291783354//7462924659,1
"Drivers do not follow delivery instructions. Chatting with agents does not produce results. They keep changing agents until the customer tires of all the repeating answers over and over.  Calling is not any better.  Easily may spend hours accomplishing nothing,",0
I think amazon is brilliant they sell everything at great prices and delivery is always on time and if there is a problem they always sort it there and then no messing about :),2
Always get good service from Amazon. Never had any reason to complain.,2
"I've had Amazon Prime for 2 years, and I love the instant gratification aspect of it. $3.99 shipping for Next Day! Love it.",2
"I usually order from Amazon stuff with fine prices.. A few times it seems lately they would mess up my order, the first time oik it was fine but than the second time I am thinking what is going on... I called customer assistance and they told me there having problem with my address. I am thinking well you never had any other issues before. They did not give me a straight answer as to why.",1
"There's been a lot of wrong items sent to me lately. I've shopped at Amazon for years and recently there's more errors with the orders. I notice this is more common with high priced items being 'mistaken' for much cheaper ones. My last order was supposedly delivered to me, which was supposed to be a $60 drink mix pack, and instead I had received someone's clearly worn and returned sports bra. What's so hard about installing a camera system to have full view of all employees as they work?! I had to spend 2 hours of my Sunday trying to print a return label and drive around to the nearest actual UPS drop off location for their mistake. Now I have to wait even longer and hope they can get it right this time. Makes me feel as though I now have to video-record picking up my package at the locker in its entirety, which is ridiculous. I was reading somewhere that Amazon is instilling a lot of fear in employees and publicly shaming those who are caught stealing but I feel that simply installing more cameras and looking into discrepancies as they happen would prove more effective in getting rid of dishonest workers.",0
All Christmas shopping purchased online. Absolutely everything arrived when they said it would and in great condition. I allowed a bit of extra time for delays as I assumed it would be a bit hit and miss at this busy time of year but it wasn't needed! Great communication about it all too. Very happy shopper :),2
"Literally the biggest shambles of lies and rubbish, waited a full month for a refund, now fighting over a refund for postage even though the item sent was wrong, been promised a refund twice this week and now being told I have to contact the seller who’s ignored me for a full month. Advisors lie and fob you off, none of them have a clue. I’m sure Amazon won’t miss my business and likewise I won’t miss their incompetence, lies and total grief that this shower manage to give out. Good riddence!",0
"Every time I use these guys they delight, whether it's on my kindle or ordering a new BBQ.",2
"I use my EBT card to purchase seeds and other EBT eligible items as listed as such on their website. I have tried to order some tomato seeds and micro greens that are listed on their website as EBT eligible and they aren't working. I called customer service to try and get help, was transferred several times, the first 4 people were very nice and tried to be helpful but the last person I was transferred to was not helpful at all, told me the items are not EBT eligible when it shows up eligible on my end. I asked to speak with whoever was in charge and she first told me they were just going to tell me the same thing she was and then I persisted to speak to whoever was in charge on this shift and she was very hateful, told me they aren't taking phone calls. I said that's fine transfer me to their voicemail and I'll leave them a message. She then hangs up on me. Freaking joke. I don't have time to keep calling back only to get hung up on as I have small children.",0
"Amazon Prime is worth the money. Fast delivery, they even deliver on Sunday with standard Prime delivery.",2
Always uses USPS even after reporting that we were having issues with them. Packages always lost cos they leave them a block away from our house.,1
I received an item which was a pack of 4 smart plugs. Only three worked. I logged into Amazon and contacted customer service through web chat. The refunded me my money and told me to keep the three that works. Excellent customer service!,2
"I love Amazon, they are by far the best online retailer. over the years I have not had even one problem and if i did, it was always resolved satisfactory. Thank you Amazon",2
Amazon has robbed me of products and are now trying to steal my money claiming they didnt receive items back when I clearly did and offer proof. Their customer service reps are terrible mostly from overseas. Phillipines and India,0
Ordered 4 prime items. Needed today. 2 delivered but in my safe space although I was home!!! 2 apparently unsuccessful delivery as I wasn’t in. Oh yes I was. Idiot forgot them and most probably couldn’t be bothered to come back. I’m fuming as they were birthday presents. Disgusted with Amazon. Really gone downhill!!!,0
"I’m writing this review to tell the truth about amazon.com. I have been a member for several years and even though I have bought many items of good quality, some of the items sold were in poor state. I am warning customers to do your homework and research the individual sellers. Some of them are not honest and some either were damaged, defective or otherwise false goods. Furthermore, Amazon disallows bad reviews regarding late or in accurate deliveries that failed to arrive on time. This is a concern to me because it appears Amazon is only interested in profits and not customer satisfaction. They need to do better with the respective delivery companies charged with making sure things are delivered on time and to the correct address. It’s inconceivable and inexcusable for Amazon not to properly vet their sellers and deliver to the correct address on time.",0
"I cannot get enough: subscribe and save, next day service, and lots of add ons.",2
Amazon is amazing! I find great deals on there. Subscribe and save is such a great tool. Amazon Prime is one of the most valuable things I've spent money on.,2
Amazon are a great site and can always find what I need and generally are cheaper than their nearest rival,2
Pretty reliable but prefer boutique shopping.,1
Absolutely  disgusting! Ordered twice and order gets cancelled and no show of it on track and manage orders to ask for a refund! NO ITS NOT STRANGE ITS INTENTIONALLY DONE! You need to go back and study business and customer service!I EXPECT A REFUND TO BE AUTOMATICALLY  CREDITED! I have the email confirmation.Sack these people!NOT BUYING FROM THEM!-6!,0
"Many things. The album I ordered was supposed to be new. Instead it was used with scratch marks and the cover was bent and coffee stained. It took many months of back and forth before I was refunded. Then to top it off, I order another album and all of sudden they were billing me for Amazon Prime which my wife's pays for on her account. I tried to get reimbursed for this charge and it was once again a miserable experience. I cancelled the prime membership and Amazon account and the Amazon MasterCard through MBNA. Worst experience ever.",0
This is my 'go to' website- first stop Amazon!,2
I think amazon are an awful company but due to online shopping being a must for some items you are left with little choice but to use them occasionally.The only acceptable thing with amazon is it is easy to get a refund.,1
ordered twirling barons and they were delivered on time and wasnt a big delivery fee,2
"When you think, oh it's FROM AMAZON, I'LL BE SAFE BUYING FROM THEM,, NERRRRP! Think again. I cannot tell you how many people I know of, myself included, have gotten ripped off from this major company!! Especially with beauty products, name brand products, even CLOTHING!! I mean, Amazon's ""3rd party merchants"" are just a friggen way for Amazon to get around getting sued for selling faulty crap! It's a cop out so they don't have to claim responsibility when their customers get ripped off!! It's so they can say, ""oh it wasn't us, how would we have known that vendor was sending you a fake product that burned your skin,,!!"" They KNOW alot of their ""3rd party jerk so-called sellers"" are ripping their millions of customers off BUT THEY DON'T GIVE A CRAP AND AREN'T GOING TO CHANGE IT UNLESS THEY STOP MAKING MONEY FROM US,  THE CONSUMER!! THEY NEED TO START SELLING THEIR OWN **AUTHENTIC** INVENTORY THAT THEY CAN PERFORM QUALITY CONTROL ON!!! I just can't believe how many people have gotten ripped off, yet mad amounts of hard working Americans are still throwing their money away to them! I mean shoot, if you wanna go to wish and compare some of their products to Amazon's, you might be surprised to see IT'S ALOT OF THE SAME CRAP!! Unbelievable they're still a top merchant. Makes me CRAZY!!",0
"Your shipment staff are rubbish, they just throw packages into porch and walk off leaving porch door open.This is a repeat complaint and you do nothing about training. They are all THICK AND USELESS",1
Virtos UK (Digital Red Square) awful fraudulent company with Amazon not much better.sold me a refurbished Samsung Note 20 ultra with a defective screen with a 1yr refurbished warranty offered by Amazon.sent phone back for a full refund and only part refunded.contacted Amazon customer services 4 times but as we know another money launderering company takes your money and offers nothing in return for customer support.my advice...stay well clear of Amazon and Virtos UK (Digital Red Square).,0
Amazon is great Quite pleased to say that my deliveries have improved recently due to multiple complaints I had. So far I'm very happy and have used this company on a regular basis recently. I hope my deliveries will keep improving and that couriers will read the instructions that they are given.,1
I use amazon like most however don't display same day shipment if order by such a time if when ordered in that time you have no intention too than add 2 or 3 days for shipment.  Boxes still take the Michael waste of space half the time small items in huge boxes.,1
Review text not found,1
So I changed my phone number and also got a new phone and couldn’t get into my Amazon. I had things in my cart but nothing I needed went thru all the security questions with no problem and was still told Thst my account is locked because the agent tried to many times and it locked so I needed to call back in 4 hours and go thru being on hold and answering all the questions again. Due to that I cancelled my prime account and that’s that. The customer service was terrible from the two agents I got before the supervisor who was actually nice.,0
"I have been a customer for many years and only returned 3 products. First exchange was handled great. Second was wrong color twice but still taking care of. Third not so much, amazon made be go through seller which I contacted twice with no respond. Talked to amazon again told me it's to late for refund. All I wanted was the missing parts to my order. Will never shop again with Amazon spend thousands of $$$ with them and they don't care if the sellers fill their orders or not.",0
You can find ANYTHING here! At a very competitive price BUT...if I am ordering more than one item at a time...I shop elsewhere because items are shipped out from different places and the shipping is high :(,1
"Amazon engages in wholesale fraud and the FTC and courts need to act.  Amazon profits from fraudulent sales when customers fail to jump through the hoops to obtain a refund and Amazon is a party to this rampant fraud by falsely asserting to customers that items never sent have instead been ""Shipped"" and that they are ""On their way, but running late"".  Amazon told me that and when I clicked ""Track Package"", Amazon suggested that I call the USPS and provided its phone number -- with no tracking information whatsoever!  Ever wonder why it's impossible to get through to the USPS on the phone?",0
"I'm happy dealing with Amazon as a customer, but not as someone who's applied to work for amazon. Watching videos on YouTube I heard nothing but bad things working with Amazon. Despite those negative reviews I just looked at it as a opportunity. Anyway make long story short my drug test was screwed up I made arrangements to take another one, gave up six hours of my day, and since I just been getting the run around. Well todays the deadline. I don't even work for them and I'm having problems, I can only imagine the problems I would have if I do work for them. But I'm done with trying to get a job with them, things work out for the better and this is a sign that this probably isn't the job for me. Anyway it's time to let go and move on.",0
Amazon make it VERY difficult to get free shipment when you spend over £20. It used to be automatically applied. Now you have to get past the constant flogging of Amazon prime go through the shipment option and select free shipment. Not only must you spend a whopping 20 quid you have to avoid getting mugged at the check out for free shipment. How many BILLIONS do this lot need.,1
"GPU scalpers have made it impossible to use their service, cancelling Amazon Prime and moving on. I CANNOT BELIEVE YOU ALLOW BUSINESSES TO SCREW PEOPLE ONE YOUR WEBSITE.",0
"As with most Amazon customers I use them a lot because they carry such a wide variety of items and frequently I can find items on Amazon that could take me hours or days of shopping in stores.  But there are these aggravating issues: (1) Their auto packing tosses items into one huge box, frequently with insufficient packing materials, and I have had so many broken items I no longer order items such as prime pantry (2) Because they do put as much as possible in one box it is frequently too heavy for me to handle and is frequently put in front of my door so I cannot open the door and have to walk around the house to move it to the other side, which any sensible shipment person would realize (3) Amazon's newer shipment assistance that I guess is avoid using the post office involves a number of different carriers, some of which are so poor that I have to call customer assistance...once because an item was just tossed into a snow bank on my driveway, another when it was tossed onto a dark driveway where it was smashed, or I suddenly got a notice that no one was there to accept the package and I NEVER changed from unattended package instructions (4) sometimes the shipment person leaves the package at my back door, where it does not occur to me to search for packages, so sometimes it is there for a few days before I realize it was delivered (5)when you are expected to say why you are returning an item you get a list of options that for me have seldom included any item connected with why I am returning it so I just mark off any one of them and hope for the best (5) if you ever get an email address or phone no. for Amazon customer assistance cling onto it because if you try to get that by an inquiry on the Amazon search you will never find it there.  All of these negatives have led to my checking with EBay now and ordering there when they have the same items, which increasingly they do.",1
Generally I love Amazon and order from them frequently.  I ordered a couch on Dec 20 and delivery keeps getting pushed back.  They shipped it USPS!!!! WHY would a piece of furniture be shipped this way?  I am livid.  10 days later and still no answer.,0
"Recently I made 4 orders, they were accepted then two of them were out of stock.  That is 50% and totally unacceptable.  If internet companies publish and accept the order they should have it in stock and keep their inventory under control.  Disgruntles Customer.",1
"Amazon will make right by their customers. Of course everyone makes mistakes from time to time. But they stand by their return policy, bulky items often not even need to be returned to get refund in case there is a problem. Often, items will arrive earlier than promised, and you can even order to a nearby store or pickup location if you are more comfortable doing that.Amazon is famous for its costumer friendly policies and putting the costumer first.",2
"As an Amazon Prime user who frequents both the Instant Video function and the main wesbite I can say - to a tee, this is one of the best services i've ever dealt with.Customer Support - 10/10      Customer Support Staff seem to always go out of their way to try and help you with an issue, and the majority of the time will compensate you for your troubles. I was given 1 month free of Prime for my RX480 GFX Card being 2 days later than it was supposed too.I was given 2 months free of Prime and a full refund for a product being over a week late.Instant Video - 10/10     No issues with load times and/or buffering. Streaming Service works well which is better than some others.ConsAmazon sellers and Amazon themselves have to pay people to deliver your product, these people tend to be the only issue in a well oiled machine and are an issue with any online retailer.",2
Amazon employ thiefs to deliver their items! I have no choice but to stop using their services now as most of the parcels these days never arrive! They dont care if you are in or not and have come home several times to find my purchases left in front of the unsecured see through glass doors that allow literally anyone into our block of flats! Dispicable! Reported several times to them but nothing ever changes.,0
"I've used Amazon as a consumer for years, always found them to have a good range of products and reasonable pricing.  I've also found they will stand behind their products if there's an issue - for example, I just recently completed getting a refund on an order that had been pending delivery for so long the online system no longer had a way to cancel it.  However, chat support took care of it in less than 5 minutes.  I'm happy, and will continue to be a regular customer.",2
"I ordered an electric gate kit through Amazon at £ 299 including a £ 30 discount which got lost in their delivery process so I was told to re order which I did.  It didn't include the £ 30 discount this time so I contacted Amazon via Live Chat who confirmed in writing ( a copy I have ) they would honour the £ 30 discount and to contact them once the gates arrived for them to initiate the refund.  I did this and was told on 5 different occasions they now wouldn't honour their promise and there was nothing they could do.  It is now available again with the £ 30 discount which I'm not eligible for as I now have the goods !!  Absolutely shocking service !!!  To add to this, the gates that were delivered had to be signed for.  I was out, they left them at my back door which is visible from the street !!  Their records said it had been signed for by me.  I had left instructions for it to be left in my garage !!!  ",0
amazon is great but what get me mad is that IF YOU AIN'T IN THERE PROGRAM . you can't write no reviews or they band you from writing reviews. I am honest person and I show video/pictures of the goodss and still got band.,1
hmmm....................................................amazon had the stuff the my family had needed. but it seems its just a whole scam. took her money and her happiness away in just a few hours. BAD REVIEW!!! #AMAZONTHESCAMMERS #NOMONEYGIVERS #NOREFUNDS. just great we have no more money for quismois.,0
"I have brought lots of things from Amazon and I do love the company, however I ordered something so exciting in about March time and it never ever turned up, I got an email saying they had received the order but it never turned up, need my money back 😩",1
Love the support. Shipping can be improved.,1
"Amazon is truly amazing. I am a long time customer and recently I ordered a down alternative comforter and it was delivered, However I made a mistake or someone in the house did and I could not locate the package.  I called Amazon and I told them that I did not receive my package. They issued a refund . I subsequently found my package and I called Amazon back and asked them to cancel the refund . They told me they had no way of canceling the refund, and I did not have to return the item, and I could keep my comforter as a happy holiday gift from Amazon. Now, that's what I call EXCEPTIONAL CUSTOMER SERVICE! TY AMAZON!",2
Customer Service total waste of time. Chat line asked for someone to call (a number which rings you then plays music - 10 times!) & spent 30 minutes on hold on & off with the agent (whom I could hardly understand) with a nonsense response. Expected much better customer service from Amazon so clearly they have a lot of improvements to do.,0
"Fantastic service. I regularly purchase from Amazon. Delivery, customer service and returns are so convenient. Recently called to get some help with returns. As always the customer support lady was very helpful. keep it up.",2
"Amazon no longer allows bad review of rogue sellers even though they deliberately try to scam buyers! The details are a bit mundane but here they are for completeness:The photo and description of an item listed on Amazon was the legal ""UK"" labelled sticker for a UK car numberplate. Instead, this retailer deliberately shipped the no-longer-legal ""GB"" labelled sticker. Presumably the seller had a lot of old useless illegal ""GB"" labelled sticker stock to be disposed of! The seller is counting on the majority of buyers not bothering to return the stickers they did not order because of their relatively low value. When a review describing the above was left on Amazon, Amazon refused to post it, stating that their policies did not allow criticism of sellers even if they are scammers as in this case. Clearly Amazon is not prepared to let honesty and protection of their buyers from rogue sellers get in the way of their obscene levels of profits. Shame on you Amazon!",0
Ordered the VCR /DVD combo for a great price. Was told shipping would be three days and it end up being five. Overall decent usage.,1
Amazon is very easy to use and great discounts daily. Super fast delivery also.,2
"Eventually I got my order however they delivered to the wrong address, I had to go knocking on doors looking for my order which I needed on a urgent basis and this was not the first time thi has happened, such a well funded company, they must get things right, why does this have to happen, this cased me great stress and fraustration...",1
Great Service.I usually used this to order online. They deliver on time and without any issue,2
Sometimes you really have to check price comparisons etc but after Ebay Amazon is the next best thing I’ve found....,1
I really disappointed with Amazon customer service regarding my refund . They credit my refund back to Amazon gift card not refund back to my original account without my consent.   Amazon company is the largest online company but the service is horrible and not even compare to Walmart customer service.  Walmart customer service is outstanding they solved all the customers concerns .  Whoever in charge the Amazon customer service department please train your employees don’t waste your customers time if you can’t solve any issues…Horrible service that I have to  experience! Especially customer service is oversea.  Your customer service is the worst.  “. Let me ask my manager and at the end you waste my time for an hour doing nothing.”,0
Very bad service I ordered a mobile 21 may and the delivery time show me 23 may at 8:00 clock night time so I will wait all day but didn't receive anything and when I see on Amazon order status it's show me my package is damaged and return back so you can wait until the next update so I wait 2 days and then the status updates your package not delivered so we send you back you refund but still today I didn't receive refund I call customer service and they said please wait.next time I will never buy anything from Amazon...very bad bad bad and worse service.,0
"one of the best online book stores.. i was looking for a book for my project work,i was recommended to amazon and i got the book there and i am satisfied with how they work.",2
"I have been an Amazon Prime member for many years. They were great, fast, efficient, and good customer service. However, several months ago I placed an order for an item that was on backorder for three weeks. No big deal. But when the three weeks past, I got an email saying the item would not be available for unknown amount of time. Just for kicks, I looked my item up on Amazon. It should to be in-stock but the process had tripled. Yes, tripled. I contacted customer service and asked how an item could be in-stock and yet my back-ordered order had not been filled. They could not give me an explanation and told me that if I ordered the same item at the new price, when it arrived, they would refund me the difference. When the new order arrived, I contacted them again for my refund and they refused to give it to me. After days of going back and forth with customer service, I finally wrote a letter to the corporate office with print-outs of all the chat messages with customer service. I sent the letter certified with signature delivery confirmation. I got the signature card back a week later and expected.Well, I just got the letter back... opened and taped back shut saying ""Return to sender - wrong address."" So I'm done with Amazon.",0
"So far I had great experiences and the sellers are responsive, fast and competent. Also regarding VAT and taxation outside EU",2
"Jeff Bezos has the unique privilege on being classified as a rilobber baron alongside many early 20th century figures. Amazon Export Services (AES) employs the cheapest 1* rated companies for international deliveries. It makes it imposdible to record a complaint. It tells a lot of lies on its invoice about how it will handle import processes. In New Zealabd, if your package is worth more than 1000 nzd, for which you have already paid import fees, your package sits in limbo forever. Aramex NZ, which Anazon employs, is a frachisee provider. There is one customs broker who tells a lot of lies about how the the package is due soon, when it has been held by customs for 17days. Mr Azmir Siddiqui (AamirS- his domain name is aramex.com in case you need to put his contact details together) is not inclined to respond to emails. The contact centre is in the phillipines and likely to hang up on you. Aamir is a bottleneck and nothing happens. He probably has too much paperwork in between delivery of 1* rated uber eats. Mr Danny Murphy, supposedluly the Canterbury General Manager of Aramex NZ (1.3* rating only because you cannot rate zero) is uncontactable. This is Amazon for you. The customer can only rate the seller who is not to blame. Customer cannot rate AES. Cunning.",0
Amazon has been good to me so far. I have heard a few things here and there from other people but those were mostly with people dealing with actually selling on Amazon. So far so good. If their stock goes up more I will reward them with 5 stars. LoL ;) Come on Amazon.com! YOU GOT THIS,2
"I don't know what the role of customer service reps is since they don't seem to have the ability to help beyond the standard buttons you can access yourself.I placed an order with 2-day shipping, but due to the quantity I ordered, I ultimately got an email stating the delivery date was now going to be over 3 weeks out. This was not acceptable for my timeline so I requested to cancel within an hour. I was told it was too far along in the shipping process to cancel. I questioned how that could be when it wasn't shipping for 3 weeks. No one could give me an answer to that. Every time they would respond with the same generic response that when items are shipping very soon, they can't be cancelled. I don't know how 3 weeks is soon. One rep had kids crying in the background and just said ""ummm"" for 10 minutes without providing any meaningful information at all. The ""supervisor"" had dogs barking in the background and gave the exact same generic response that didn't actually apply to my situation or order. Never got any resolution as no one was empowered to do anything more than try the same cancel button I have access to on my account.Really a baffling experience that this is the type of service Amazon provides.",0
"Never had any issue with Amazon. I have bought many items and returned many too and got full refund. Customer service agents have never failed me, very attentive and helpful, they are the backbone of Amazon; this review is for you.",2
I love amazon and their employees was pretty fine as well,1
"I've been a Prime member for many years. It's not perfect but I find Customer assistance is quick to resolve missed deadlines and defective acceptables. My only complaint is a lot of sellers are selling expired acceptables. So my advice is to check the dates on everything and contact customer assistance if you've received old items. It's true some reps are difficult to deal with but just keep escalating until you get results.Prime Video is another issue altogether. I refuse to pay extra fees for ""no commercials""This is a ridiculous money grab since a lot of content you can get for free on other non subscription channels.The above reasons are why I'm giving Amazon a 3 star rating. IMO they can do better!",1
Always deliver on time,2
Option for shipment i use Amazon on a regular basis I like them except they don't give you an option on who you want to to ship your items it's simple you pick your shipping company at check out 3rd time I've recommend this thanks,1
"3 stars is fair, not to ordinary not to decent.",1
"I am writing this review literally minutes after having a WONDERFUL interaction with Amazon's customer service. I wish I had her name but I would like to thank the sweet customer service lady for assisting me with a billing issue on my account. She waa extremely polite, patient, & understanding. She was also very prompt with solving the issue and notified me my billing issue would reflect on my account within 3-5 business days which is understandable. I have used their services for years and have always had positive interactions with their team.",2
"I would give Amazon less than one star if possible. This week I had four emails from Amazon.au ... telling me that I had requested a change to my password .... and changed my email address to ... of all things .... my actual email address .... and that I had ordered an item of some sort .... and that it was about to be delivered .... and that it had been delivered to someone in Kent, England. So I tried to find a link that would allow me to submit information to have the situation corrected. None available. So I sent the info to the 'phishing' link. They acknowledged the contact. And that was the end of it. Every day I check to see if my bank account has been billed for this item. I have removed my credit card details from the Amazon site. I will not be doing business with them again. They do not deserve any loyalty. Because they are so remote from their customers ....................",0
Amazon is the only place I will go to on line to search for and buy products. They have every item you could think of for sale. I have bought a good few items from them and have never ever had a problem.,2
"I've usually had good service with Amazon, but I just recently found out that they pick and choose what product reviews to post....and that is bad business! I recently did a review for paint that I had tried to buy twice from the same seller and both times it came open and leaking and the second time it leaked all over my floor and my table! I was very dissatisfied with the purchase and the packaging and said nothing else but that in my review and Amazon wouldn't post it stating I had somehow violated the review Guide lines....??? I guess stating that you're disappointed because you tried ordering it twice and both times it came leaking was unacceptable for some unknown reason.I have been an Amazon prime member for over 15 years and have never been so disappointed",0
Amazon  customer care number 8247721430 item related quairy . I have only used amazon prime vendors and have had absolutely no issues. Amazon has always shipped on time and had an easy no hassles return policy if a item was defective. I can’t say the same for other vendors such as Best Buy or Walmart.,1
Warning Amazon wont refund/replace your 8 months worth of saving money for an item that says Delivered but never Arrive support is no help at all. If you have 1 or 2 items that have been refunded/replace from the Manufacturer itself for no Delivery or  Manufactured defect you are put in the  Investigation Category and they will make up any excuse to not refund/replace your 8 months of saving up for a item....very disappointed in them when i do Purchase computer Products from them....,0
"I love Amazon and how it brings us things we want the next day, but they really need to train their support people better. It's always so frustrating to either be asked for information you have already given them or them clearly not understanding what you are asking, if a question is somewhat unusual. Reading from the script with 0 critical thinking is just not fine enough.",1
Very well written the format was great the footnotes were helpful acceptable reading material I felt the sadness and joy,1
"Amazon doubled charges my order. I called them and they said it authorization funds. How lame, all marketplaces are too bad.",0
"Absolutely awful Delivery Drivers, Didn't even bother to knock on my door and handed it to the nearest neighbour they seen, Won't be using Amazon again for this reason!",0
